ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-12-14 13:19:00,764.4342827306214,-1757.1680377387681,2832.154305315487,764.4342827306214,764.4342827306214,-275.8436668769256,-275.8436668769256,-275.8436668769256,-368.8587280126434,-368.8587280126434,-368.8587280126434,93.01506113571779,93.01506113571779,93.01506113571779,0.0,0.0,0.0,488.59061585369574
2010-12-14 13:22:00,764.4449987862656,-1589.4904122169353,2904.8048617080062,764.4449987862656,764.4449987862656,-275.27643141316395,-275.27643141316395,-275.27643141316395,-368.3096641200958,-368.3096641200958,-368.3096641200958,93.03323270693184,93.03323270693184,93.03323270693184,0.0,0.0,0.0,489.16856737310167
2010-12-14 13:28:00,764.466430897554,-1769.3974287842316,2668.783026328835,764.466430897554,764.466430897554,-273.92656092609815,-273.92656092609815,-273.92656092609815,-366.99351274056204,-366.99351274056204,-366.99351274056204,93.06695181446385,93.06695181446385,93.06695181446385,0.0,0.0,0.0,490.53986997145586
2010-12-14 13:31:00,764.4771469531981,-1707.17768019248,2691.5661665576977,764.4771469531981,764.4771469531981,-273.15732244705185,-273.15732244705185,-273.15732244705185,-366.2398164657374,-366.2398164657374,-366.2398164657374,93.08249401868564,93.08249401868564,93.08249401868564,0.0,0.0,0.0,491.3198245061463
2010-12-14 13:32:00,764.4807189717461,-1700.3690710301212,2591.1163175619995,764.4807189717461,764.4807189717461,-272.8886321209411,-272.8886321209411,-272.8886321209411,-365.97611105906077,-365.97611105906077,-365.97611105906077,93.08747893811962,93.08747893811962,93.08747893811962,0.0,0.0,0.0,491.592086850805
2010-12-14 13:33:00,764.4842909902942,-1567.0441361183089,2616.3027565163807,764.4842909902942,764.4842909902942,-272.61423326865884,-272.61423326865884,-272.61423326865884,-365.70659905586854,-365.70659905586854,-365.70659905586854,93.09236578720959,93.09236578720959,93.09236578720959,0.0,0.0,0.0,491.87005772163536
2010-12-14 13:35:00,764.4914350273904,-1662.3898740278028,2895.242474579447,764.4914350273904,764.4914350273904,-272.0493511743816,-272.0493511743816,-272.0493511743816,-365.1511960630887,-365.1511960630887,-365.1511960630887,93.10184488870718,93.10184488870718,93.10184488870718,0.0,0.0,0.0,492.44208385300874
2010-12-14 13:44:00,764.5235831943229,-1825.120937352703,2681.755021660398,764.5235831943229,764.5235831943229,-269.2940741250404,-269.2940741250404,-269.2940741250404,-362.43369512423726,-362.43369512423726,-362.43369512423726,93.13962099919684,93.13962099919684,93.13962099919684,0.0,0.0,0.0,495.22950906928247
2010-12-14 13:50:00,764.5450153056113,-1614.6081548997533,2743.8911085995387,764.5450153056113,764.5450153056113,-267.33087365911325,-267.33087365911325,-267.33087365911325,-360.4912183352003,-360.4912183352003,-360.4912183352003,93.16034467608704,93.16034467608704,93.16034467608704,0.0,0.0,0.0,497.21414164649804
2010-12-14 13:51:00,764.5485873241594,-1734.8390612933977,2745.5748840167535,764.5485873241594,764.5485873241594,-266.99879221644096,-266.99879221644096,-266.99879221644096,-360.1622421710913,-360.1622421710913,-360.1622421710913,93.16344995465032,93.16344995465032,93.16344995465032,0.0,0.0,0.0,497.5497951077184
2010-12-14 13:58:00,764.5735914539957,-1689.1769965757896,2665.8498135499453,764.5735914539957,764.5735914539957,-264.66937070182564,-264.66937070182564,-264.66937070182564,-357.8517562350727,-357.8517562350727,-357.8517562350727,93.18238553324714,93.18238553324714,93.18238553324714,0.0,0.0,0.0,499.9042207521701
2010-12-14 13:59:00,764.5771634725438,-1995.5224839130162,2581.9891669441363,764.5771634725438,764.5771634725438,-264.3389950372474,-264.3389950372474,-264.3389950372474,-357.52368436356414,-357.52368436356414,-357.52368436356414,93.1846893263168,93.1846893263168,93.1846893263168,0.0,0.0,0.0,500.2381684352964
2010-12-14 14:02:00,764.5878795281881,-1867.1793801136762,2665.553078975788,764.5878795281881,764.5878795281881,-263.3570378378523,-263.3570378378523,-263.3570378378523,-356.54803462310116,-356.54803462310116,-356.54803462310116,93.19099678524877,93.19099678524877,93.19099678524877,0.0,0.0,0.0,501.23084169033575
2010-12-14 14:11:00,764.6200276951205,-1781.0924550324119,2877.083866323056,764.6200276951205,764.6200276951205,-260.55073068638336,-260.55073068638336,-260.55073068638336,-353.7551937497833,-353.7551937497833,-353.7551937497833,93.20446306339996,93.20446306339996,93.20446306339996,0.0,0.0,0.0,504.0692970087371
2010-12-14 14:15:00,764.6343157693128,-1732.7246516024552,2956.69259915572,764.6343157693128,764.6343157693128,-259.4030809949931,-259.4030809949931,-259.4030809949931,-352.6108898885801,-352.6108898885801,-352.6108898885801,93.20780889358701,93.20780889358701,93.20780889358701,0.0,0.0,0.0,505.2312347743197
2010-12-14 14:26:00,764.6736079733414,-1754.122373765782,2810.5574686503437,764.6736079733414,764.6736079733414,-256.7044292565168,-256.7044292565168,-256.7044292565168,-349.9130081570788,-349.9130081570788,-349.9130081570788,93.20857890056193,93.20857890056193,93.20857890056193,0.0,0.0,0.0,507.9691787168246
2010-12-14 14:37:00,764.7129001773701,-1634.7692007342791,2815.053459466647,764.7129001773701,764.7129001773701,-254.86898047429077,-254.86898047429077,-254.86898047429077,-348.06587637398064,-348.06587637398064,-348.06587637398064,93.19689589968979,93.19689589968979,93.19689589968979,0.0,0.0,0.0,509.84391970307934
2010-12-14 14:40:00,764.7236162330144,-1721.2904514582297,2709.417528657895,764.7236162330144,764.7236162330144,-254.54517563615252,-254.54517563615252,-254.54517563615252,-347.7367097574674,-347.7367097574674,-347.7367097574674,93.19153412131492,93.19153412131492,93.19153412131492,0.0,0.0,0.0,510.17844059686183
2010-12-14 14:42:00,764.7307602701104,-1758.0901376881443,2900.183674664957,764.7307602701104,764.7307602701104,-254.37470656039642,-254.37470656039642,-254.37470656039642,-347.56214606739684,-347.56214606739684,-347.56214606739684,93.18743950700052,93.18743950700052,93.18743950700052,0.0,0.0,0.0,510.356053709714
2010-12-14 14:50:00,764.7593364184949,-1543.4750123893225,2746.9623421851593,764.7593364184949,764.7593364184949,-254.072625301142,-254.072625301142,-254.072625301142,-347.239512129986,-347.239512129986,-347.239512129986,93.16688682884408,93.16688682884408,93.16688682884408,0.0,0.0,0.0,510.68671111735284
2010-12-14 14:54:00,764.7736244926872,-1854.031090359234,2765.573017552856,764.7736244926872,764.7736244926872,-254.15782902583837,-254.15782902583837,-254.15782902583837,-347.3119264257381,-347.3119264257381,-347.3119264257381,93.15409739989977,93.15409739989977,93.15409739989977,0.0,0.0,0.0,510.6157954668488
2010-12-14 15:02:00,764.8022006410716,-1656.3585841294541,2689.166170939297,764.8022006410716,764.8022006410716,-254.81575221353808,-254.81575221353808,-254.81575221353808,-347.9392206572485,-347.9392206572485,-347.9392206572485,93.12346844371041,93.12346844371041,93.12346844371041,0.0,0.0,0.0,509.98644842753356
2010-12-14 15:13:00,764.8414928451003,-1831.0561982223278,2742.429939959904,764.8414928451003,764.8414928451003,-256.7877240713803,-256.7877240713803,-256.7877240713803,-349.8580252044164,-349.8580252044164,-349.8580252044164,93.070301133036,93.070301133036,93.070301133036,0.0,0.0,0.0,508.05376877372004
2010-12-14 15:18:00,764.8593529378405,-1616.0100937359132,2719.3878535054505,764.8593529378405,764.8593529378405,-258.0836746660035,-258.0836746660035,-258.0836746660035,-351.1255557361731,-351.1255557361731,-351.1255557361731,93.0418810701696,93.0418810701696,93.0418810701696,0.0,0.0,0.0,506.775678271837
2010-12-14 15:43:00,764.9486534015421,-1817.2987246494147,2694.4218110960246,764.9486534015421,764.9486534015421,-267.86702875249284,-267.86702875249284,-267.86702875249284,-360.72659616639527,-360.72659616639527,-360.72659616639527,92.8595674139023,92.8595674139023,92.8595674139023,0.0,0.0,0.0,497.0816246490492
2010-12-14 15:50:00,764.9736575313785,-2003.2303334635385,2669.329898895876,764.9736575313785,764.9736575313785,-271.40349612153375,-271.40349612153375,-271.40349612153375,-364.1999188179186,-364.1999188179186,-364.1999188179186,92.79642269638468,92.79642269638468,92.79642269638468,0.0,0.0,0.0,493.5701614098448
2010-12-14 16:07:00,765.0343818466956,-1681.3746856056139,2708.2656790747737,765.0343818466956,765.0343818466956,-280.83657518525854,-280.83657518525854,-280.83657518525854,-373.457418699009,-373.457418699009,-373.457418699009,92.62084351375039,92.62084351375039,92.62084351375039,0.0,0.0,0.0,484.1978066614371
2010-12-14 16:23:00,765.0915341434645,-1734.1356931479143,2543.5471807819963,765.0915341434645,765.0915341434645,-290.04591581673,-290.04591581673,-290.04591581673,-382.4725569133697,-382.4725569133697,-382.4725569133697,92.42664109663984,92.42664109663984,92.42664109663984,0.0,0.0,0.0,475.04561832673454
2010-12-14 16:39:00,765.1486864402335,-1675.3891566647249,2786.595701745652,765.1486864402335,765.1486864402335,-298.64545651340507,-298.64545651340507,-298.64545651340507,-390.8496197850556,-390.8496197850556,-390.8496197850556,92.20416327165059,92.20416327165059,92.20416327165059,0.0,0.0,0.0,466.50322992682845
2010-12-14 16:53:00,765.1986946999064,-1788.5201089258014,2793.7054072938345,765.1986946999064,765.1986946999064,-305.00710500544375,-305.00710500544375,-305.00710500544375,-396.9932679551409,-396.9932679551409,-396.9932679551409,91.98616294969717,91.98616294969717,91.98616294969717,0.0,0.0,0.0,460.1915896944626
2010-12-14 17:22:00,765.3022832378,-1688.4522172138645,2391.579468399233,765.3022832378,765.3022832378,-312.88404077169133,-312.88404077169133,-312.88404077169133,-404.3489142708525,-404.3489142708525,-404.3489142708525,91.46487349916114,91.46487349916114,91.46487349916114,0.0,0.0,0.0,452.41824246610867
2010-12-15 09:07:00,768.6778407657172,-1853.649859637949,2789.2789369384045,768.6778407657172,768.6778407657172,-198.0250793295601,-198.0250793295601,-198.0250793295601,-230.27815472933727,-230.27815472933727,-230.27815472933727,32.25307539977719,32.25307539977719,32.25307539977719,0.0,0.0,0.0,570.6527614361571
2010-12-15 09:09:00,768.6849848028132,-1667.2445229749594,2795.832258896344,768.6849848028132,768.6849848028132,-197.12485320948184,-197.12485320948184,-197.12485320948184,-229.21253477429974,-229.21253477429974,-229.21253477429974,32.08768156481786,32.08768156481786,32.08768156481786,0.0,0.0,0.0,571.5601315933313
2010-12-15 09:49:00,768.8278655447358,-1859.9007092471684,2879.590569497652,768.8278655447358,768.8278655447358,-190.70779716762738,-190.70779716762738,-190.70779716762738,-219.5146680887595,-219.5146680887595,-219.5146680887595,28.806870921132123,28.806870921132123,28.806870921132123,0.0,0.0,0.0,578.1200683771084
2010-12-15 09:51:00,768.8350095818319,-1618.312827768726,2871.4877151251194,768.8350095818319,768.8350095818319,-191.13335708363002,-191.13335708363002,-191.13335708363002,-219.77770664713074,-219.77770664713074,-219.77770664713074,28.64434956350067,28.64434956350067,28.64434956350067,0.0,0.0,0.0,577.7016524982018
2010-12-15 09:58:00,768.8600137116683,-1675.430593431299,2831.9105124664775,768.8600137116683,768.8600137116683,-193.25406301898133,-193.25406301898133,-193.25406301898133,-221.33086585755353,-221.33086585755353,-221.33086585755353,28.076802838572178,28.076802838572178,28.076802838572178,0.0,0.0,0.0,575.605950692687
2010-12-15 10:04:00,768.8814458229567,-1662.415315397461,2926.421955066375,768.8814458229567,768.8814458229567,-195.85356031030378,-195.85356031030378,-195.85356031030378,-223.445529407063,-223.445529407063,-223.445529407063,27.591969096759204,27.591969096759204,27.591969096759204,0.0,0.0,0.0,573.0278855126529
2010-12-15 10:17:00,768.9278820640815,-1517.1218378913525,2881.366950565146,768.9278820640815,768.9278820640815,-203.89414825035985,-203.89414825035985,-203.89414825035985,-230.4411098080142,-230.4411098080142,-230.4411098080142,26.546961557654367,26.546961557654367,26.546961557654367,0.0,0.0,0.0,565.0337338137216
2010-12-15 10:31:00,768.9778903237543,-1770.83310466667,2837.9898205944237,768.9778903237543,768.9778903237543,-215.9365327011978,-215.9365327011978,-215.9365327011978,-241.36702580601764,-241.36702580601764,-241.36702580601764,25.430493104819845,25.430493104819845,25.430493104819845,0.0,0.0,0.0,553.0413576225565
2010-12-15 10:40:00,769.0100384906868,-1612.4799223369994,2655.9005686291957,769.0100384906868,769.0100384906868,-225.25764418638443,-225.25764418638443,-225.25764418638443,-249.97562889062792,-249.97562889062792,-249.97562889062792,24.717984704243474,24.717984704243474,24.717984704243474,0.0,0.0,0.0,543.7523943043025
2010-12-15 10:41:00,769.0136105092348,-1662.6324033000326,2773.5824376079318,769.0136105092348,769.0136105092348,-226.35863227515355,-226.35863227515355,-226.35863227515355,-250.99771236901597,-250.99771236901597,-250.99771236901597,24.639080093862393,24.639080093862393,24.639080093862393,0.0,0.0,0.0,542.6549782340812
2010-12-15 10:48:00,769.0386146390714,-1732.2413278265606,2903.7256937002603,769.0386146390714,769.0386146390714,-234.3818946689745,-234.3818946689745,-234.3818946689745,-258.47015782724486,-258.47015782724486,-258.47015782724486,24.088263158270344,24.088263158270344,24.088263158270344,0.0,0.0,0.0,534.6567199700969
2010-12-15 10:54:00,769.0600467503598,-1694.8849631778858,2793.405088165569,769.0600467503598,769.0600467503598,-241.63922923697115,-241.63922923697115,-241.63922923697115,-265.2575230587963,-265.2575230587963,-265.2575230587963,23.61829382182517,23.61829382182517,23.61829382182517,0.0,0.0,0.0,527.4208175133887
2010-12-15 10:57:00,769.0707628060038,-1832.3386404114672,2765.270033822827,769.0707628060038,769.0707628060038,-245.37479588863823,-245.37479588863823,-245.37479588863823,-268.758871844713,-268.758871844713,-268.758871844713,23.384075956074728,23.384075956074728,23.384075956074728,0.0,0.0,0.0,523.6959669173656
2010-12-15 11:08:00,769.1100550100325,-1538.6094391686668,2812.331516234956,769.1100550100325,769.1100550100325,-259.498767548872,-259.498767548872,-259.498767548872,-282.02855564183216,-282.02855564183216,-282.02855564183216,22.52978809296011,22.52978809296011,22.52978809296011,0.0,0.0,0.0,509.6112874611605
2010-12-15 11:14:00,769.1314871213208,-1817.5736399067569,2749.2364217176078,769.1314871213208,769.1314871213208,-267.36247817343803,-267.36247817343803,-267.36247817343803,-289.42936970161884,-289.42936970161884,-289.42936970161884,22.06689152818082,22.06689152818082,22.06689152818082,0.0,0.0,0.0,501.76900894788275
2010-12-15 11:15:00,769.135059139869,-1677.5819161761563,2728.5485276676777,769.135059139869,769.135059139869,-268.67645344678954,-268.67645344678954,-268.67645344678954,-290.6664124298915,-290.6664124298915,-290.6664124298915,21.98995898310193,21.98995898310193,21.98995898310193,0.0,0.0,0.0,500.45860569307945
2010-12-15 11:21:00,769.1564912511574,-1738.7396471298373,2765.3794118468113,769.1564912511574,769.1564912511574,-276.5478929485977,-276.5478929485977,-276.5478929485977,-298.0775821920279,-298.0775821920279,-298.0775821920279,21.52968924343022,21.52968924343022,21.52968924343022,0.0,0.0,0.0,492.6085983025597
2010-12-15 11:22:00,769.1600632697053,-1617.6738748622247,2744.5260212730086,769.1600632697053,769.1600632697053,-277.8544391881011,-277.8544391881011,-277.8544391881011,-299.30764021397914,-299.30764021397914,-299.30764021397914,21.453201025878037,21.453201025878037,21.453201025878037,0.0,0.0,0.0,491.30562408160426
2010-12-15 11:26:00,769.1743513438976,-1765.813342494865,2816.8691033877208,769.1743513438976,769.1743513438976,-283.05259003230753,-283.05259003230753,-283.05259003230753,-304.2004862381609,-304.2004862381609,-304.2004862381609,21.147896205853385,21.147896205853385,21.147896205853385,0.0,0.0,0.0,486.12176131159003
2010-12-15 11:32:00,769.195783455186,-1902.5341420649363,2636.5906063438465,769.195783455186,769.195783455186,-290.728679985274,-290.728679985274,-290.728679985274,-311.42059231596346,-311.42059231596346,-311.42059231596346,20.691912330689444,20.691912330689444,20.691912330689444,0.0,0.0,0.0,478.46710346991193
2010-12-15 11:34:00,769.2029274922821,-1898.5830418792991,2718.7202442988832,769.2029274922821,769.2029274922821,-293.24459925552384,-293.24459925552384,-293.24459925552384,-313.78505167564964,-313.78505167564964,-313.78505167564964,20.54045242012586,20.54045242012586,20.54045242012586,0.0,0.0,0.0,475.9583282367583
2010-12-15 11:53:00,769.2707958446952,-1820.2129190901965,2510.961361399918,769.2707958446952,769.2707958446952,-315.541513281309,-315.541513281309,-315.541513281309,-334.65690584646546,-334.65690584646546,-334.65690584646546,19.115392565156476,19.115392565156476,19.115392565156476,0.0,0.0,0.0,453.72928256338616
2010-12-15 11:56:00,769.2815119003394,-1901.849436807574,2649.8814977452353,769.2815119003394,769.2815119003394,-318.72617558866716,-318.72617558866716,-318.72617558866716,-337.6189125659647,-337.6189125659647,-337.6189125659647,18.892736977297602,18.892736977297602,18.892736977297602,0.0,0.0,0.0,450.55533631167225
2010-12-15 12:01:00,769.2993719930797,-1774.764675076372,2559.9126606543196,769.2993719930797,769.2993719930797,-323.78869996465255,-323.78869996465255,-323.78869996465255,-342.3118182057008,-342.3118182057008,-342.3118182057008,18.52311824104826,18.52311824104826,18.52311824104826,0.0,0.0,0.0,445.51067202842717
2010-12-15 12:05:00,769.3136600672719,-1850.7364528971648,2773.6582319664158,769.3136600672719,769.3136600672719,-327.6043460959152,-327.6043460959152,-327.6043460959152,-345.83311473322686,-345.83311473322686,-345.83311473322686,18.22876863731167,18.22876863731167,18.22876863731167,0.0,0.0,0.0,441.7093139713567
2010-12-15 12:06:00,769.3172320858201,-1843.1716566798752,2482.17905483684,769.3172320858201,769.3172320858201,-328.52428250006,-328.52428250006,-328.52428250006,-346.6796527753329,-346.6796527753329,-346.6796527753329,18.155370275272787,18.155370275272787,18.155370275272787,0.0,0.0,0.0,440.79294958576014
2010-12-15 12:08:00,769.3243761229162,-1748.9345384359551,2607.9812581350443,769.3243761229162,769.3243761229162,-330.3223140335365,-330.3223140335365,-330.3223140335365,-348.33111626283795,-348.33111626283795,-348.33111626283795,18.008802229301477,18.008802229301477,18.008802229301477,0.0,0.0,0.0,439.0020620893797
2010-12-15 12:09:00,769.3279481414642,-1679.9256270655483,2704.773120310173,769.3279481414642,769.3279481414642,-331.20012731291695,-331.20012731291695,-331.20012731291695,-349.135760378863,-349.135760378863,-349.135760378863,17.935633065946,17.935633065946,17.935633065946,0.0,0.0,0.0,438.1278208285472
2010-12-15 12:27:00,769.3922444753293,-1743.8420375784688,2638.837343098981,769.3922444753293,769.3922444753293,-344.4555869279141,-344.4555869279141,-344.4555869279141,-361.0875807108997,-361.0875807108997,-361.0875807108997,16.631993782985543,16.631993782985543,16.631993782985543,0.0,0.0,0.0,424.9366575474152
2010-12-15 12:29:00,769.3993885124254,-1881.3353191377971,2393.8621655454167,769.3993885124254,769.3993885124254,-345.6207765478612,-345.6207765478612,-345.6207765478612,-362.1095257688244,-362.1095257688244,-362.1095257688244,16.4887492209632,16.4887492209632,16.4887492209632,0.0,0.0,0.0,423.77861196456416
2010-12-15 12:30:00,769.4029605309735,-1692.7511262979126,2873.5433421236976,769.4029605309735,769.4029605309735,-346.179913292714,-346.179913292714,-346.179913292714,-362.5971632674572,-362.5971632674572,-362.5971632674572,16.417249974743182,16.417249974743182,16.417249974743182,0.0,0.0,0.0,423.2230472382595
2010-12-15 12:43:00,769.4493967720982,-1842.1018780328966,2726.7904789690506,769.4493967720982,769.4493967720982,-352.0332898214382,-352.0332898214382,-352.0332898214382,-367.52863874259197,-367.52863874259197,-367.52863874259197,15.495348921153797,15.495348921153797,15.495348921153797,0.0,0.0,0.0,417.41610695066004
2010-12-15 12:47:00,769.4636848462906,-1638.04200838466,2687.089244784311,769.4636848462906,769.4636848462906,-353.31485145014614,-353.31485145014614,-353.31485145014614,-368.5294263885565,-368.5294263885565,-368.5294263885565,15.214574938410342,15.214574938410342,15.214574938410342,0.0,0.0,0.0,416.1488333961444
2010-12-15 12:54:00,769.4886889761269,-1848.807488749924,2648.737555713783,769.4886889761269,769.4886889761269,-354.9945516280295,-354.9945516280295,-354.9945516280295,-369.72112097247265,-369.72112097247265,-369.72112097247265,14.72656934444313,14.72656934444313,14.72656934444313,0.0,0.0,0.0,414.4941373480974
2010-12-15 13:00:00,769.5101210874153,-1813.731155968202,2555.867929764891,769.5101210874153,769.5101210874153,-355.89100415235635,-355.89100415235635,-355.89100415235635,-370.20273160696723,-370.20273160696723,-370.20273160696723,14.311727454610887,14.311727454610887,14.311727454610887,0.0,0.0,0.0,413.61911693505897
2010-12-15 13:21:00,769.5851334769245,-1799.959369057492,2589.1004252622893,769.5851334769245,769.5851334769245,-355.61566479762433,-355.61566479762433,-355.61566479762433,-368.5013269555218,-368.5013269555218,-368.5013269555218,12.885662157897341,12.885662157897341,12.885662157897341,0.0,0.0,0.0,413.9694686793002
2010-12-15 13:24:00,769.5958495325686,-1803.4219461810087,2513.96134006793,769.5958495325686,769.5958495325686,-355.21630135264604,-355.21630135264604,-355.21630135264604,-367.9016168473638,-367.9016168473638,-367.9016168473638,12.685315494717731,12.685315494717731,12.685315494717731,0.0,0.0,0.0,414.3795481799226
2010-12-15 13:25:00,769.5994215511168,-1748.1685991992601,2729.882713112246,769.5994215511168,769.5994215511168,-355.0669954605293,-355.0669954605293,-355.0669954605293,-367.6857205045526,-367.6857205045526,-367.6857205045526,12.618725044023233,12.618725044023233,12.618725044023233,0.0,0.0,0.0,414.53242609058753
2010-12-15 13:26:00,769.6029935696649,-1807.1372102150533,2535.6086490415023,769.6029935696649,769.6029935696649,-354.9100070257899,-354.9100070257899,-354.9100070257899,-367.46223791921403,-367.46223791921403,-367.46223791921403,12.552230893424145,12.552230893424145,12.552230893424145,0.0,0.0,0.0,414.692986543875
2010-12-15 13:37:00,769.6422857736936,-1869.8146640882667,2593.9898988413297,769.6422857736936,769.6422857736936,-352.74847723858244,-352.74847723858244,-352.74847723858244,-364.5756990748928,-364.5756990748928,-364.5756990748928,11.827221836310311,11.827221836310311,11.827221836310311,0.0,0.0,0.0,416.8938085351112
2010-12-15 13:38:00,769.6458577922416,-2102.287408778966,2510.247390093145,769.6458577922416,769.6458577922416,-352.5191702036314,-352.5191702036314,-352.5191702036314,-364.2810727835502,-364.2810727835502,-364.2810727835502,11.76190257991883,11.76190257991883,11.76190257991883,0.0,0.0,0.0,417.1266875886102
2010-12-15 13:49:00,769.6851499962702,-1900.7139023293455,2561.4630782436766,769.6851499962702,769.6851499962702,-349.7691272040355,-349.7691272040355,-349.7691272040355,-360.81913952071716,-360.81913952071716,-360.81913952071716,11.05001231668166,11.05001231668166,11.05001231668166,0.0,0.0,0.0,419.9160227922347
2010-12-15 13:50:00,769.6887220148183,-1773.8642603009096,2720.9866917082204,769.6887220148183,769.6887220148183,-349.505314989075,-349.505314989075,-349.505314989075,-360.4912183244651,-360.4912183244651,-360.4912183244651,10.985903335390072,10.985903335390072,10.985903335390072,0.0,0.0,0.0,420.1834070257433
2010-12-15 14:00:00,769.7244422002989,-1910.7859278163564,2668.4241742895265,769.7244422002989,769.7244422002989,-346.8463860686259,-346.8463860686259,-346.8463860686259,-357.19687388373103,-357.19687388373103,-357.19687388373103,10.350487815105076,10.350487815105076,10.350487815105076,0.0,0.0,0.0,422.87805613167296
2010-12-15 14:12:00,769.7673064228757,-1888.204291198852,2488.4739840507814,769.7673064228757,769.7673064228757,-343.8605474141283,-343.8605474141283,-343.8605474141283,-353.4623990457416,-353.4623990457416,-353.4623990457416,9.60185163161337,9.60185163161337,9.60185163161337,0.0,0.0,0.0,425.9067590087474
2010-12-15 14:25:00,769.8137426640004,-1912.8032882703362,2669.379422725958,769.8137426640004,769.8137426640004,-341.31816433140006,-341.31816433140006,-341.31816433140006,-350.1265122697838,-350.1265122697838,-350.1265122697838,8.808347938383728,8.808347938383728,8.808347938383728,0.0,0.0,0.0,428.49557833260036
2010-12-15 14:26:00,769.8173146825485,-1732.9513162789945,2698.140211916329,769.8173146825485,769.8173146825485,-341.164929931759,-341.164929931759,-341.164929931759,-349.91300815757234,-349.91300815757234,-349.91300815757234,8.748078225813233,8.748078225813233,8.748078225813233,0.0,0.0,0.0,428.6523847507895
2010-12-15 14:29:00,769.8280307381926,-1888.5374681398794,2759.304113810248,769.8280307381926,769.8280307381926,-340.74765476271705,-340.74765476271705,-340.74765476271705,-349.3155910146385,-349.3155910146385,-349.3155910146385,8.56793625192147,8.56793625192147,8.56793625192147,0.0,0.0,0.0,429.0803759754756
2010-12-15 14:35:00,769.849462849481,-2133.912191466327,2728.487790040057,769.849462849481,769.849462849481,-340.1181992803585,-340.1181992803585,-340.1181992803585,-348.3288748611844,-348.3288748611844,-348.3288748611844,8.210675580825813,8.210675580825813,8.210675580825813,0.0,0.0,0.0,429.7312635691225
2010-12-15 14:45:00,769.8851830349616,-1976.5106962913019,2682.315077606162,769.8851830349616,769.8851830349616,-339.74533966680275,-339.74533966680275,-339.74533966680275,-347.36965638915507,-347.36965638915507,-347.36965638915507,7.624316722352343,7.624316722352343,7.624316722352343,0.0,0.0,0.0,430.1398433681589
2010-12-15 15:00:00,769.9387633131826,-1952.98764919459,2685.472262336435,769.9387633131826,769.9387633131826,-340.955114671493,-340.955114671493,-340.955114671493,-347.7216098510533,-347.7216098510533,-347.7216098510533,6.766495179560328,6.766495179560328,6.766495179560328,0.0,0.0,0.0,428.98364864168957
2010-12-15 15:14:00,769.9887715728554,-1782.431309686983,2501.510908257933,769.9887715728554,769.9887715728554,-344.10221440310943,-344.10221440310943,-344.10221440310943,-350.0921871980366,-350.0921871980366,-350.0921871980366,5.989972794927093,5.989972794927093,5.989972794927093,0.0,0.0,0.0,425.88655716974597
2010-12-15 15:34:00,770.0602119438165,-1851.125912005356,2542.9896676024086,770.0602119438165,770.0602119438165,-351.7827993833887,-351.7827993833887,-351.7827993833887,-356.70507463594487,-356.70507463594487,-356.70507463594487,4.922275252556257,4.922275252556257,4.922275252556257,0.0,0.0,0.0,418.2774125604278
2010-12-15 15:37:00,770.0709279994608,-2019.9045002394773,2553.3453495189146,770.0709279994608,770.0709279994608,-353.2168284106051,-353.2168284106051,-353.2168284106051,-357.9832653924154,-357.9832653924154,-357.9832653924154,4.766436981810248,4.766436981810248,4.766436981810248,0.0,0.0,0.0,416.85409958885566
2010-12-15 15:45:00,770.0995041478452,-2019.08658682169,2588.319850929809,770.0995041478452,770.0995041478452,-357.3349642020825,-357.3349642020825,-357.3349642020825,-361.6914353326864,-361.6914353326864,-361.6914353326864,4.356471130603907,4.356471130603907,4.356471130603907,0.0,0.0,0.0,412.7645399457627
2010-12-15 15:47:00,770.1066481849414,-1962.6020950495374,2580.502320096852,770.1066481849414,770.1066481849414,-358.423802658982,-358.423802658982,-358.423802658982,-362.6790649281796,-362.6790649281796,-362.6790649281796,4.255262269197549,4.255262269197549,4.255262269197549,0.0,0.0,0.0,411.68284552595935
2010-12-15 15:50:00,770.1173642405856,-1805.0189978707886,2641.8854239894486,770.1173642405856,770.1173642405856,-360.0955010122539,-360.0955010122539,-360.0955010122539,-364.1999188155718,-364.1999188155718,-364.1999188155718,4.10441780331778,4.10441780331778,4.10441780331778,0.0,0.0,0.0,410.0218632283317
2010-12-15 16:03:00,770.1638004817104,-1869.37575619412,2731.3627567862163,770.1638004817104,770.1638004817104,-367.7465241519274,-367.7465241519274,-367.7465241519274,-371.21084765243535,-371.21084765243535,-371.21084765243535,3.4643235005080477,3.4643235005080477,3.4643235005080477,0.0,0.0,0.0,402.41727632978296
2010-12-15 16:19:00,770.2209527784793,-1907.1278595962615,2545.4367661648334,770.2209527784793,770.2209527784793,-377.53606240004996,-377.53606240004996,-377.53606240004996,-380.24334917764685,-380.24334917764685,-380.24334917764685,2.7072867775968694,2.7072867775968694,2.7072867775968694,0.0,0.0,0.0,392.6848903784293
